nohup: ignoring input
Generated base_lrs: ['0.100', '0.146', '0.213', '0.311', '0.453', '0.662', '0.965', '1.409', '2.056', '3.000']
=================================================================================
STARTING EXPERIMENTS | Depths: [3, 6, 9] | LRs: [0.1, 0.14592328029610852, 0.21293603732376645, 0.3107232505953859, 0.4534175599114845, 0.6616417768614112, 0.9654893846056297, 1.408873780927246, 2.0558748363608466, 3.0] | Seeds: [42, 111, 1356]
=================================================================================

Processing Depth 3...
   -> LR: 0.1 Started across 3 independent seeds
   [Seed 42 | Ep 19/20] Train Loss: 1.8142, Train Acc: 0.3171 | Valid Loss: 1.8006, Valid Acc: 0.3335 | Test Loss: 1.7958, Test Acc: 0.3315
   [Seed 42 | Ep 20/20] Train Loss: 1.8298, Train Acc: 0.3154 | Valid Loss: 1.8091, Valid Acc: 0.3281 | Test Loss: 1.8045, Test Acc: 0.3300
   [Seed 111 | Ep 1/20] Train Loss: 2.2596, Train Acc: 0.1816 | Valid Loss: 2.2513, Valid Acc: 0.1813 | Test Loss: 2.2500, Test Acc: 0.1824
   [Seed 111 | Ep 2/20] Train Loss: 2.1491, Train Acc: 0.1923 | Valid Loss: 2.1403, Valid Acc: 0.1907 | Test Loss: 2.1391, Test Acc: 0.1937
   [Seed 111 | Ep 3/20] Train Loss: 2.0862, Train Acc: 0.2117 | Valid Loss: 2.0821, Valid Acc: 0.2147 | Test Loss: 2.0813, Test Acc: 0.2093
   [Seed 111 | Ep 4/20] Train Loss: 2.0698, Train Acc: 0.2173 | Valid Loss: 2.0639, Valid Acc: 0.2209 | Test Loss: 2.0626, Test Acc: 0.2229
   [Seed 111 | Ep 5/20] Train Loss: 2.0565, Train Acc: 0.2276 | Valid Loss: 2.0503, Valid Acc: 0.2278 | Test Loss: 2.0494, Test Acc: 0.2289
   [Seed 111 | Ep 6/20] Train Loss: 2.0416, Train Acc: 0.2325 | Valid Loss: 2.0343, Valid Acc: 0.2380 | Test Loss: 2.0328, Test Acc: 0.2375
   [Seed 111 | Ep 7/20] Train Loss: 2.0219, Train Acc: 0.2383 | Valid Loss: 2.0151, Valid Acc: 0.2456 | Test Loss: 2.0135, Test Acc: 0.2438
   [Seed 111 | Ep 8/20] Train Loss: 2.0030, Train Acc: 0.2494 | Valid Loss: 1.9923, Valid Acc: 0.2564 | Test Loss: 1.9912, Test Acc: 0.2608
   [Seed 111 | Ep 9/20] Train Loss: 1.9805, Train Acc: 0.2636 | Valid Loss: 1.9641, Valid Acc: 0.2716 | Test Loss: 1.9613, Test Acc: 0.2765
   [Seed 111 | Ep 10/20] Train Loss: 1.9570, Train Acc: 0.2678 | Valid Loss: 1.9438, Valid Acc: 0.2809 | Test Loss: 1.9421, Test Acc: 0.2734
   [Seed 111 | Ep 11/20] Train Loss: 1.9301, Train Acc: 0.2815 | Valid Loss: 1.9171, Valid Acc: 0.2993 | Test Loss: 1.9126, Test Acc: 0.2888
   [Seed 111 | Ep 12/20] Train Loss: 1.9027, Train Acc: 0.2864 | Valid Loss: 1.8913, Valid Acc: 0.3097 | Test Loss: 1.8850, Test Acc: 0.2990
   [Seed 111 | Ep 13/20] Train Loss: 1.8899, Train Acc: 0.2943 | Valid Loss: 1.8721, Valid Acc: 0.3142 | Test Loss: 1.8684, Test Acc: 0.3097
   [Seed 111 | Ep 14/20] Train Loss: 1.8713, Train Acc: 0.2997 | Valid Loss: 1.8696, Valid Acc: 0.3041 | Test Loss: 1.8625, Test Acc: 0.3037
   [Seed 111 | Ep 15/20] Train Loss: 1.8572, Train Acc: 0.3091 | Valid Loss: 1.8497, Valid Acc: 0.3138 | Test Loss: 1.8431, Test Acc: 0.3159
   [Seed 111 | Ep 16/20] Train Loss: 1.8639, Train Acc: 0.3005 | Valid Loss: 1.8539, Valid Acc: 0.3106 | Test Loss: 1.8455, Test Acc: 0.3068
   [Seed 111 | Ep 17/20] Train Loss: 1.8432, Train Acc: 0.3136 | Valid Loss: 1.8156, Valid Acc: 0.3382 | Test Loss: 1.8077, Test Acc: 0.3323
   [Seed 111 | Ep 18/20] Train Loss: 1.9542, Train Acc: 0.2760 | Valid Loss: 1.9632, Valid Acc: 0.2873 | Test Loss: 1.9561, Test Acc: 0.2848
   [Seed 111 | Ep 19/20] Train Loss: 1.8652, Train Acc: 0.3017 | Valid Loss: 1.8349, Valid Acc: 0.3182 | Test Loss: 1.8219, Test Acc: 0.3202
   [Seed 111 | Ep 20/20] Train Loss: 1.7849, Train Acc: 0.3337 | Valid Loss: 1.7631, Valid Acc: 0.3485 | Test Loss: 1.7593, Test Acc: 0.3425
   [Seed 1356 | Ep 1/20] Train Loss: 2.2533, Train Acc: 0.1699 | Valid Loss: 2.2460, Valid Acc: 0.1651 | Test Loss: 2.2432, Test Acc: 0.1675
   [Seed 1356 | Ep 2/20] Train Loss: 2.1395, Train Acc: 0.1901 | Valid Loss: 2.1324, Valid Acc: 0.1837 | Test Loss: 2.1296, Test Acc: 0.1862
   [Seed 1356 | Ep 3/20] Train Loss: 2.0821, Train Acc: 0.2153 | Valid Loss: 2.0763, Valid Acc: 0.2076 | Test Loss: 2.0735, Test Acc: 0.2127
   [Seed 1356 | Ep 4/20] Train Loss: 2.0677, Train Acc: 0.2197 | Valid Loss: 2.0678, Valid Acc: 0.2146 | Test Loss: 2.0655, Test Acc: 0.2250
   [Seed 1356 | Ep 5/20] Train Loss: 2.0550, Train Acc: 0.2298 | Valid Loss: 2.0506, Valid Acc: 0.2258 | Test Loss: 2.0476, Test Acc: 0.2381
   [Seed 1356 | Ep 6/20] Train Loss: 2.0409, Train Acc: 0.2360 | Valid Loss: 2.0380, Valid Acc: 0.2236 | Test Loss: 2.0351, Test Acc: 0.2368
